name,tel,addr,addr2,Latitude,Longitude,menu,price,thumb,rating,count,가성비좋은,분위기좋은,감성카페,고급스러운,조용한,깔끔한,디저트,인테리어,사진찍기좋은,이색적인,뷰가좋은,예쁜,동네핫플
마린커피,070-8844-6977,이촌동 300-10,이촌동,37.5180908,126.9787161,"['아메리카노(ICE+500원)', '더치크림라떼(대표메뉴)', '오늘의커피(ICE+500원)']","[2500, 4500, 2500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190802_168%2F156470849387955VBU_JPEG%2FYoJpr9cjR1QyYHKQvOvj5or2.jpg,4.51,1,0,1,0,1,1,0,0,0,1,0,0,1,1
메가MGC커피 동부이촌점,02-790-2121,이촌동 300-23,이촌동,37.5193472,126.9750134,['아메리카노'],[1500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTA2MzBfMjE3%2FMDAxNTYxODk1NjU4Mjcw.NmdgPIiF5oJ_-qynNhN9QGi4liIA2KuPVifBvAQdctMg.Mv97-IzpG-Ea_9NH_jgXdlNePAhC78t1lzY2rAmULOkg.JPEG.alswjd1618%2FB612_20190629_115700_080.jpg,4.48,1,1,0,0,0,0,0,0,1,1,1,0,1,1
미스랄라,02-797-3884,이촌동 301-18,이촌동,37.5208118,126.9749493,"['퍼지 브라우니', '딸기타르트', '얼그레이 롤케이크']","[7000, 7900, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200621_136%2F15927401354418vV1S_JPEG%2FColqbE_Fh4U0d8t95nd8xpXv.jpeg.jpg,4.46,1,1,0,1,0,0,1,1,0,1,0,1,1,0
바캉스온아일랜드카페,0507-1339-8967,이촌동 302-146,이촌동,37.517817,126.9576895,"['블루베리에이드', '페션후르츠에이드', '카페보이라떼']","[6000, 6000, 6000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201007_80%2F1602059069690qtlKd_JPEG%2FbSxhi-rL1tQvctpJoerGJjOb.jpeg.jpg,4.43,1,0,0,1,1,0,1,1,0,1,1,1,0,0
배스킨라빈스 동부이촌,02-792-0031,이촌동 300-301,이촌동,37.5185208,126.9760327,"['쿼터', '패밀리', '파인트']","[17000, 24000, 8900]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg,4.44,1,1,1,0,0,1,0,0,0,0,0,1,1,0
배재란의커피클래스,02-790-3369,이촌동 301-27,이촌동,37.5207447,126.975216,"['에티오피아 모카 예가체프', '에티오피아 시다모', '파나마']","[6000, 7000, 10000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170725_199%2F1500946169047JoBYX_JPEG%2F1.jpg,4.4,1,1,1,0,0,1,0,0,0,1,0,1,0,0
버블브레이크,02-749-4449,이촌동 302-68,이촌동,37.5209735,126.9673472,"['숄레(애플ㆍ자몽ㆍ망고)', '카페라떼ㆍ카푸치노', '시트러믹스ㆍ라스베리ㆍ레몬밤민트ㆍ레몬홀룬더']","[4500, 4700, 4900]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200205_198%2F1580899894180o4tFp_JPEG%2FP0wjSmRoysko0IrD1FEGZJyW.jpg,4.42,1,1,0,0,0,0,0,1,1,1,0,1,0,1
브라운필,0507-1327-4293,이촌동 199-3,이촌동,37.5256442,126.9564447,"['에스프레소', '아메리카노', '아이스 아메리카노']","[2000, 2000, 2500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211204_59%2F1638609157688jRh4T_JPEG%2F%25BF%25DC%25B0%25FC.jpg,2.19,1,1,1,1,0,0,1,0,1,0,0,1,0,1
브레드05,070-8836-9905,이촌동 302-64,이촌동,37.5201817,126.9676851,"['앙버터', '치즈프랑스', '고소미버터롤']","[4500, 3500, 1300]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160408_9%2F1460096329594rd03X_JPEG%2F176358554867694_0.jpeg,4.39,1,1,0,0,0,0,0,0,1,1,1,1,1,1
수호두파이 동부이촌점,02-797-8293,이촌동 302-52,이촌동,37.5209017,126.9693336,"['미니 호두파이', '호두파이 S', '호두파이 M']","[3000, 11000, 23000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_278%2F14411157190566wxrE_JPEG%2FSUBMIT_1347413180002_30999777.jpg,4.46,1,0,1,0,0,0,0,1,1,0,1,0,0,0
스노우볼,0507-1300-7491,이촌동 301-18,이촌동,37.5208118,126.9749493,"['딸기빙수', '오레오빙수', '누들떡볶이']","[7300, 7500, 3500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150814_65%2F14395599946968Cg60_JPEG%2F146777576330800_0.jpeg,4.03,1,0,0,1,1,0,0,0,1,1,1,1,0,0
스타벅스 동부이촌동점,1522-3232,이촌동 302-60,이촌동,37.5210945,126.9690312,"['블랙 글레이즈드 라떼', '그린 애플 캐모마일 티', '보늬밤 몽블랑 롤']","[6300, 6100, 6700]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,4.44,1,0,0,0,0,1,0,0,1,1,0,0,0,1
스타벅스 이촌점,1522-3232,이촌동 300-20,이촌동,37.5186054,126.9772713,"['블랙 글레이즈드 라떼', '그린 애플 캐모마일 티', '보늬밤 몽블랑 롤']","[6300, 6100, 6700]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png,4.43,1,1,1,0,1,0,0,0,0,1,0,1,0,1
앳로스트웍스,02-792-8102,이촌동 300-27,이촌동,37.5201398,126.9718634,"['커스텀커피(블렌드)', '커스텀커피(싱글오리진)', '스페셜티드립백']","[9000, 9000, 14000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190613_128%2F1560410756185m8ra4_JPEG%2FkboRm4ripMd4qDafPPLyhKvY.JPG.jpg,2.7,1,0,0,0,0,0,1,0,0,0,0,0,1,1
예술커피,02-716-0301,이촌동 209-22,이촌동,37.5278378,126.9545621,"['아메리카노', '청포도 에이드', '아메리카노 ICE']","[3000, 5000, 3500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_171%2F14410124374697aavz_JPEG%2F156865616474137_1.jpeg,4.44,1,1,0,1,0,1,1,0,0,1,0,0,0,1
우디베이크샵,0507-1356-5078,이촌동 203-24,이촌동,37.5256457,126.9561053,"['에스프레소', '아메리카노', '디카페인 아메리카노']","[3500, 3500, 4500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220214_198%2F1644817781224QuuUc_JPEG%2FKakaoTalk_20220214_144826798_05.jpg,2.45,1,0,0,1,0,1,1,0,0,1,0,1,1,1
이디야커피 동부이촌동점,0507-1360-5353,이촌동 301-53,이촌동,37.5203636,126.9750165,"['카페 아메리카노', '카페 라떼', '바닐라 라떼']","[3200, 3700, 3900]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_157%2F1608286215970a0JSl_JPEG%2FxBRBneDw4GnGoXMzpdHmNh8_.jpg,4.48,1,1,1,1,0,1,0,1,0,1,1,1,1,1
이촌브리오슈,02-6080-0837,이촌동 302-68,이촌동,37.5209735,126.9673472,"['N1.오리지널 브리오슈', 'N2.오리지널 브리오슈', '브리오슈 버터롤']","[8500, 8500, 3000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220613_79%2F1655127983392zVagQ_JPEG%2FIMG_20191014_124837_475.jpg,4.74,1,0,1,0,0,0,0,0,1,0,0,1,1,0
제나나,02-6326-1982,이촌동 302-61,이촌동,37.5209767,126.9684309,"['바질치아바타(통밀)', '통밀치아바타', '오늘의 커피']","[3500, 3300, 3000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210201_118%2F1612181755698MEc3Q_JPEG%2FYZ-r687exwnNAaiWQTN4D-m2.jpeg.jpg,4.65,1,0,0,1,0,0,1,0,1,1,1,0,1,1
초이 1982,02-703-2664,이촌동 197-5,이촌동,37.5238106,126.9588969,"['딸기 생크림 케익 (1호)', '블랙 소프트 (1호)', '우유 식빵']","[25000, 25000, 3800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA4MDRfMjEx%2FMDAxNjU5NjAyMDE1NzMy.X_jvY8GKSLS8MfQGYqIsqlNQCDBQc18oQcF9dNTuDWsg.QDV1nfOHkjNlfPJ9_qNeTSV6HPzSed4W1loIkrZ-a0gg.JPEG.jhkim23%2FIMG_8541.,4.29,1,0,0,0,1,0,1,1,0,0,0,1,0,0
카페 비즈,0507-1306-1757,이촌동 212-15,이촌동,37.529468,126.9540823,"['아이스아메리카노', '아이스카페라떼', '샌드위치+아메리카노']","[4000, 4500, 7500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180531_265%2F152773009405257V2y_JPEG%2F7w3rKWH9zXHqp6Xy3Z-Il-48.jpg,2.92,1,1,1,1,1,1,0,0,0,0,0,0,0,1
카페 올두바이,0507-1372-1986,이촌동 302-146,이촌동,37.517817,126.9576895,['마들렌-스마일'],[3500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220909_275%2F1662649534150o8ePw_JPEG%2F9043DD04-5902-4AA0-9696-8E9008CB0073.jpeg,2.6,1,1,1,1,1,0,0,1,1,0,1,1,1,0
카페멜랑,0507-1443-6141,이촌동 300-23,이촌동,37.5193472,126.9750134,"['리코타 치즈 샐러드', '토마토 라구 파스타', '프렌치토스트']","[16000, 18000, 18000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220729_92%2F1659062634634webxY_JPEG%2F3B3545BD-6378-4D5F-AACD-C002FB57F285.jpeg,2.05,1,1,0,1,0,1,0,0,1,1,0,0,0,1
커피공장103 이촌점,02-719-1103,이촌동 206-20,이촌동,37.5262558,126.954893,"['아메리카노', '(원두)하우스블렌드']","[3500, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220605_38%2F1654429669001ads41_JPEG%2F20190409_174724.jpg,4.35,1,0,1,0,0,0,0,1,1,1,1,0,1,0
커피앳웍스 동부이촌동점,02-793-8100,이촌동 300-27 1층 커피앳웍스 동부점,이촌동,37.5201398,126.9718634,"['퀴니아망', '바닐라빈 크림라떼(HOT)', '마들렌']","[3600, 5800, 1800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220204_65%2F1643965042426VcoDi_PNG%2Fimage.png,4.43,1,1,1,0,0,0,1,1,0,1,1,1,0,1
키친아이,02-794-9711,이촌동 300-23,이촌동,37.5193472,126.9750134,"['지팡구샐러드', '버섯현미리조또', '안심스테이크 180g']","[15000, 18000, 39000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_7%2F14410354923625tIU7_JPEG%2F127075583855812_0.jpg,4.6,1,1,0,0,0,1,1,1,1,0,1,1,1,0
투고카페,02-797-3541,이촌동 300-27,이촌동,37.5201398,126.9718634,"['아이스 카페라떼', '아아스아메리카노']","[3000, 2500]",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220626_80%2F1656235240564BbWGl_JPEG%2F20220625_114119.jpg,2.38,1,1,0,1,1,0,0,1,1,0,0,0,1,1
티모커피,070-7755-5052,이촌동 197-5,이촌동,37.5238106,126.9588969,"['아포가또', '아메리카노', '카페라떼']","[4500, 2500, 4000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxOTExMDVfMTI3%2FMDAxNTcyOTM0MzQ1NjY4.iGyzHaFChkxfvMFWCaIek01pjJU3x9_uS_jBbx-NTo0g._nTe_sHdy-a4JIB8SzycTq08spLSd4FtBkU7qNJt2QUg.JPEG.miy8508%2F%25C0%25D3%25C7%25D0%25B5%25BF%25C4%25AB%25C6%25E4.jpg,4.3,1,0,1,1,0,1,0,0,1,1,1,1,0,1
파리바게뜨 이촌점,02-793-6252,이촌동 300-19,이촌동,37.5185013,126.9775261,"['한입에 두번 반한 단팥크림빵', '실키롤케익', '찍먹양송이스프볼']","[1600, 11000, 8500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220318_117%2F1647593312791Cw0HQ_PNG%2Fimage.png,4.37,1,1,1,1,0,0,0,1,1,0,1,0,0,0
파리크라상 이촌점,02-792-1112,이촌동 301-10 로얄상가 로얄상가 1층 파리크라상 이촌점,이촌동,37.5200093,126.974467,"['하와이안 코코넛 커피', '하와이안 코코넛 밀크티', '핫 초콜릿']","[6500, 6500, 6000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201023_192%2F1603429252837NcYqq_JPEG%2FTiaQSjs4l7KhFh7PKZrsiGz7.jpg,4.34,1,1,1,0,1,1,1,0,1,1,1,0,1,1
헬카페 스피리터스,070-7612-4687,이촌동 300-23 2층,이촌동,37.5193472,126.9750134,"['헬라떼', '융 드립 커피', '칵테일']","[5500, 7500, 16000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181130_136%2F1543581447928iqYmL_JPEG%2FfJZSCX6GteFZPb8G9ooWxfNe.jpeg.jpg,4.4,1,1,1,1,0,0,1,0,1,0,0,1,1,1
1b coffee stand,0507-1487-9005,이태원동 36-14,이태원동,37.531721,126.9922568,['아메리카노'],[3500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191124_50%2F1574568093666TQyzM_JPEG%2FNKPTUbsn7amtyup-ubhjFvhC.jpeg.jpg,4.83,1,1,1,0,0,0,0,0,1,0,0,1,1,1
55브랜드 store&cafe,0507-1479-5545,이태원동 303-20,이태원동,37.5385031,126.9887732,"['일렉트릭 블루에이드', '스위트 레드에이드', '라임 그린에이드']","[6000, 6000, 6000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200428_284%2F1588067080029WPG7Q_JPEG%2FjqsoEM5LHY9SH62_xnuUINry.jpg,4.59,1,1,1,0,1,0,1,1,1,0,1,0,1,0
Apt Seoul,070-7789-9710,이태원동 97-10,이태원동,37.5318362,126.9946742,"['아메리카노', '티라미수', '위스키']","[4500, 7000, 13000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160204_245%2F1454560347826S5VuI_JPEG%2F176152536778592_0.jpeg,4.5,1,0,0,0,0,1,1,1,0,0,1,0,1,1
Cafe Flat,010-6407-5640,이태원동 325-6,이태원동,37.5375467,126.9885156,"['Espresso', 'Americano', 'Flat white']","[4000, 4500, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAxODAyMDdfODMg%2FMDAxNTE4MDAxMzk4NDU3.io8Cu5YyPcLUomyn89e8HoVY9txD7MjmWGaiMJ-L43wg.FOoORkU_atNoAev7_pLcdmIyuAOaECo-T0ikaWxK10wg.JPEG.seyoung_2u%2FIMG_7427.jpg,4.56,1,0,0,1,0,0,0,0,0,1,0,1,0,0
Cafe TRVR,02-6927-7728,이태원동 207-32,이태원동,37.5382453,126.9935143,"['에스프레소', '아메리카노', '카푸치노']","[4500, 5000, 5500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220109_120%2F1641714608692ElLP7_JPEG%2F%25B0%25F8%25B0%25A32.,4.24,1,1,0,0,0,0,1,1,0,0,1,0,0,0
EverythingButTheHero,02-792-7909,이태원동 210-68,이태원동,37.5400376,126.9934144,"['아메리카노', '카페라떼', '수제초콜렛']","[7000, 8000, 1000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA3MTdfMjcx%2FMDAxNjU4MDU0OTAxNDY0.EYXmSrNgmdW59eBZkFznLqMmekuzaB76i8EpbQw2_Pcg.tKX98uPu-Ks_DTwXrCwtFZH9hg8kqLgj-Nr-5QhEJ5Eg.JPEG.jiyoun9502%2FIMG_1714.jpg,4.35,1,1,0,0,1,1,1,1,1,0,1,0,0,0
Kosher Eli Food,0507-1401-8222,이태원동 224-56,이태원동,37.5385309,126.9899202,"['베지 샥슈카(Vege Shakshuka: ISRAEL BRUNCH)', '후무스(Hummus: ISRAEL BRUNCH)', '할라; (Challah Bread)']","[35000, 30000, 15000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220520_27%2F1653010240597fW23J_JPEG%2F%25B8%25C5%25C0%25E512.jpg,2.92,1,0,0,1,1,1,1,0,1,1,1,0,0,0
TOKKi,02-737-7588,이태원동 261-66,이태원동,37.5434845,126.990298,"['FLATWHITE', 'CRE-AU-LAIT', 'FRUTEA']","[5000, 6000, 7000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171221_126%2F1513823933876s8X9u_JPEG%2Fekw0HCSvKC7GUyDU_02sc9Kf.jpeg.jpg,4.53,1,0,1,0,0,0,0,1,1,1,1,1,1,1
The crumpet house,0507-1468-9194,이태원동 64-67,이태원동,37.5337664,126.9910978,['Fresh Housemade Crumpet'],[2400],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210929_205%2F16328683436507DnFd_JPEG%2FSlvguWirBj70nRQJV2cFBkkT.jpeg.jpg,2.97,1,1,1,1,0,0,1,0,0,1,0,1,0,0
가든스튜디오,0507-1356-4707,이태원동 368-4,이태원동,37.5368639,126.9887512,"['문달블랙', '문달브라운', '문달화이트']","[6500, 6500, 6500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210302_172%2F1614677457630qYkdq_JPEG%2F6exvxnYQxQu2rQg1RPCKS9cE.jpg,4.58,1,0,1,0,0,1,1,1,1,0,0,1,1,1
그레트힐란,02-797-9541,이태원동 229-17,이태원동,37.5400394,126.9932085,"['Hall) 아메리카노 / Americano', 'To Go) 아메리카노 / Americano', 'Hall) 카페라떼 / 카푸치노/ Cafe Latte / Cappuccino']","[4300, 2800, 5300]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201212_31%2F1607765816699ip8tm_JPEG%2FRXWK55cO0c30RZhDZXAx6Un4.jpeg.jpg,4.06,1,1,0,0,1,1,1,1,0,1,1,0,0,0
꾹,010-8588-8490,이태원동 451-9,이태원동,37.5351699,126.9883305,"['바게트샌드위치', '그릴크리스피바게트', '그릴무화과바게트']","[11000, 11000, 9000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211209_119%2F1639028508811Wk09S_JPEG%2Fimage.jpg,4.75,1,1,1,0,0,1,0,0,1,0,0,1,1,1
네버더레스,02-797-4504,이태원동 130-17,이태원동,37.5332577,126.9937907,"['네버라떼', '맨드라미 에이드', '백자몽 베어곰젤리 에이드']","[7500, 7000, 7000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220107_115%2F1641533664582IFoMV_JPEG%2FKakaoTalk_20211223_113555254_01_%25281%2529.jpg,2.08,1,1,1,1,0,1,0,0,1,0,0,1,0,1
네이버스,0507-1436-0429,이태원동 63-15,이태원동,37.5333742,126.9913961,"['비스코프', '브루키', '블루베리크럼블']","[3800, 3800, 3800]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220902_233%2F16620863672767E6wy_JPEG%2F%25C7%25C7%25B3%25D3%25B9%25F6%25C5%25CD.jpg,2.58,1,1,1,1,0,0,0,0,1,1,0,1,0,1
녹사다리,0507-1320-0279,이태원동 548,이태원동,37.5347925,126.9874994,"['벨지움 초콜렛 라떼\n주문수 3', '벨지움 초콜렛 모카\n주문수 1', '밀크티']","[6200, 6500, 6000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_252%2F1605168141203gdmRf_JPEG%2FScreenshot_20201112-162316_Gallery.jpg,2.88,1,1,1,0,1,1,1,0,1,1,1,1,1,1
녹사커피,0507-1307-7495,이태원동 34-28,이태원동,37.5334489,126.990112,"['카라멜 스무디 커피', '자몽 에이드', '스크램블 샌드위치와 소시지']","[6500, 5800, 9000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190416_43%2F1555406366705y6kXs_JPEG%2FikFYrWnJJ3fdpxeDjpVQD7TQ.jpg,4.68,1,0,1,1,0,1,1,0,0,1,1,0,1,0
님부스커피,02-796-7676,이태원동 74-63,이태원동,37.5325469,126.992636,"['BLACK', 'WHITE', 'FILTER']","[5500, 6000, 6500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200919_273%2F1600479996701N3vuc_JPEG%2Fozu_IZmrZ11RUn_zEnhGq9yj.jpg,4.49,1,1,1,1,0,1,1,0,0,0,1,1,0,1
다미,02-990-6779,이태원동 34-16,이태원동,37.5338386,126.9888022,"['다미 흑임자라떼', '다미 쑥라떼']","[9000, 9000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220713_263%2F1657670279593IbXMd_JPEG%2F1655919198679.jpg,2.7,1,1,0,0,0,0,0,1,1,1,0,0,1,1
다바,0507-1368-6339,이태원동 34-77,이태원동,37.5335312,126.9904696,"['펀자비라씨', '블랙소금레몬에이드', '사프란장미밀크티']","[7500, 7500, 7500]",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220822_217%2F1661161543419BlFMV_JPEG%2F%25B4%25D9%25B9%25D9%25B7%25CE%25B0%25ED.jpg,2.24,1,0,0,0,1,0,1,1,1,0,0,0,0,1
더미쓰리,0507-1429-1229,이태원동 549,이태원동,37.5347219,126.9875694,"['수제 아쌈 밀크티', '브라운치즈 아이스크림 크로플', '캐모마일 릴렉서']","[7800, 8000, 7500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211016_278%2F1634364310302glgpI_JPEG%2F-dAl8aTtX17KWgbZ4OrMPo-M.JPG.jpg,4.76,1,1,1,1,1,1,1,1,0,0,0,0,0,0
더베이커스테이블,070-7717-3501,이태원동 691,이태원동,37.5394055,126.9874586,"['daily soup', 'chicken provolone panini', 'the farmer']","[7000, 7000, 11500]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200213_56%2F1581555056142HsnSm_JPEG%2FG6vvseyUtl6vQ1rAe5VOx5fv.jpg,4.28,1,1,1,0,1,0,1,1,1,1,0,0,0,0
더코지코너,010-9230-3348,이태원동 455-46,이태원동,37.534654,126.9881666,"['커피', '에스프레소', '아메리카노']","[5000, 4000, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190802_120%2F1564732572756CnatQ_JPEG%2FgcNb4tHvh92Ro78kQHv59GFS.jpg,4.47,1,1,0,0,0,0,0,0,0,1,1,1,1,0
더팔러서울,0507-1345-6130,이태원동 72-35,이태원동,37.5341405,126.9920692,"['더팔러선데-이', '아메리카노', '아이스티']","[5000, 5000, 5000]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201202_163%2F1606907380232A20Tv_JPEG%2FtYpOvTZWHQFRkJ-TlBo_M0RR.jpeg.jpg,4.97,1,0,0,1,0,0,0,0,1,1,1,0,0,0
델리카,070-8256-9060,이태원동 579,이태원동,37.5373093,126.9875288,['라떼'],[5500],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200325_216%2F1585122427390DCEMn_JPEG%2FlleMmZupNk2LviSAePGrfa2n.jpeg.jpg,4.43,1,1,0,0,0,1,1,1,1,0,1,1,1,0
